C,051|28.8849025525||25.5439187325|39.6705444943|||7.0291524846|||-36.3116822493
C,052|-29.1745809228|5.50422165373||-36.274249678|20.2530898299||-41.4590823946|48.0102263119|-12.3811384109|
C,053|13.2732606865|||||12.0076481004|-9.51254827474||6.11766620445|-41.0940602146
C,054||-17.2992071872|-43.1145836438|12.8923495251|-15.8260259748|38.3145484266|3.96092429607|-44.4847215352|-31.1590533256|11.7210404417
C,055|-36.1615546103|23.7093947413|-24.387615168|45.1372358919||28.276520106|44.6039741268|-30.1210986641|-6.41756045161|25.679000209
C,056|19.8236478644|-28.8338281178|-41.6411852687|-40.8089058569|-28.4938091134||-47.119335065|-1.55702939604|-38.8229587104|-18.0685726671
C,057|-45.514277853|||2.23681969476|-48.8552325328||46.9342930053|15.65791951||42.5794304214
C,058|-0.650820494533|39.6078214607||24.9579868782|-21.7478834611||-33.7690781667||-15.86417013|
C,059|-1.57010990605|-43.1503480865|24.2021414553|||-6.90347592369||10.8775121103|34.4100640845|42.8276038221
C,060|25.346109016|5.00884568332|47.8623039706||-38.733725185|7.89839212882|-7.9259588793|||49.6604159568
C,061||35.6948589516|||0.199569916195|47.6835975914|6.17587779003||16.3154859156|-26.8113221819
C,062|-25.294784096||48.1041806225|30.0043188183|||-3.69075151198|11.2556497578|43.036765261|12.5554426286
C,063|-31.1049664425||-44.970368631|18.2996195957|27.1810418734|32.8421450249||15.5394805358|-42.2568531465|12.2249281307
C,064|-7.75199280803|-7.63245430395|-26.1559873746||-49.7416269676||16.8928432876||32.533896525|
C,065|-18.3216482322|-32.1447207971|24.3845433133||-28.7542757904|-2.41495247123|-45.7698510822|19.7755567021|38.3234803492|-34.9296155528
C,066|||-48.7994758385||-33.9602061941|-17.3659372291|-33.171702503|3.07468750847||44.837491548
C,067|-3.15928518677|2.96141789134|5.9948715541||-28.6304038673|-42.127013309|||-49.1379706999|45.4095711496
C,068|-45.1489906341|22.2669635335||47.4349966932|||48.6203748021||-17.822044524|-14.0707510458
C,069|-27.4117219708||41.6789404647|-18.8187441419|12.4364976453|43.8329944217|-48.2409622524|-11.6827680338||3.79847875823
C,070|-12.3932733149|-48.1605408878||14.7817501327|28.6673506342||48.489294403||-10.0205854704|-4.40622915968
C,071|14.4248314144|||-24.7742221328|41.1261379218|49.9227072122|8.30306314048||23.0189953505|
C,072|-11.6521983428||25.9421311958|14.1101421369||||-3.40030956896||-41.5642799098
C,073||27.2404308998|||11.3531188259||-49.6532089357|-25.7002367029||-14.1789367168
C,074|-18.7677362914|-19.3844129354|-15.1262835461||26.8710190714|36.6342356749|||-49.369889254|20.8534759338
C,075|5.64702365017||33.3425930417|||1.62953069702|-38.6895010508|25.4389790221||-1.96131307402
C,076|-21.816589434|-32.7176989176|-42.8445121421||28.9866558931|-46.5888309066|||21.5923539325|39.1286032912
C,077||14.7241615784||22.5555882727|-12.0779762613|-45.7253558495|-30.1136212948||-40.5960372098|44.4875663666
C,078|32.5827266193||-1.35073898366||-32.8783661091|-11.8518521745|41.9588994784|39.2481227154|1.49644227474|40.2010659159
C,079||-26.4733640755||1.20296152843|2.65602430731|-13.5011590754||-22.5326675507|2.83816010555|39.3253172299
C,080|||-45.3144297286|-43.9380281496|-10.800756393||14.9226504628||47.3363635613|-34.8321136791
C,081|-0.341236065342||-0.687069914694||||26.5266512189|6.19506762605||
C,082|||41.0720031441|5.77729080457|44.8782012314||-7.53034560303||22.4910545457|-1.08279406857
C,083|3.35487822991|8.53009075344|37.4109840465|6.40766185287|40.6250643054|||-24.2309008264|-14.2884356724|-48.4735325409
C,084|-16.5674248513|-11.3455447889||41.3805355108||-23.1315681676||19.9869710652||
C,085|40.5017301313|-12.9568059253||-49.9292846332|-32.1559516439|45.0342286576|||-46.6716199885|
C,086|-32.1101657548|6.0217743127|-38.3848149174|-0.576789888859||10.359235088|-3.51244472674||8.54129905598|
C,087|25.5278415894|-13.8245328148|24.2925502495|-16.4498097512||7.48490511391||-37.0351808662|12.6766916447|-39.963063516
C,088||34.4356192835|||-13.0243019368||49.2274847362||-16.2367522726|
C,089|-11.839263011|-29.9646016099|-29.816048767|-9.2287896369||-26.1233392203|31.9223706051|-24.4634085137||-7.26755871282
C,090|||-11.6967807192|-35.2258360958|-21.8399290338|||46.8185821339|25.9584007465|-31.2899845223
C,091|-20.4233954542|22.2319475689||-14.6961501111|-41.0592961825|-4.73862188181|2.82636390162||16.6653268193|-17.0503494203
C,092|||-29.8847517558|||14.0150366232|24.9233264326|36.7724421333|28.7562551392|20.7005706174
C,093|-22.0805777627||-11.8834363937|37.2556593002|||49.8045141244|-29.3397196549||
C,094|42.5879670318|-41.4980316869|||17.3466105566||-19.3346389712|-28.6706969564|-4.12937350541|-27.1416919482
C,095|-14.6067513272||-3.15599742174|||-22.48153831|-2.4562697227|-36.4492450975|11.7956723616|-8.16770821951
C,096|||-36.3757812396|||-43.8873082949|-29.7410113646|30.7451662229||31.9318546038
C,097|-37.9735587074|48.7117720954||-21.7591979038|37.1981093038|20.8529676705|-39.1111323121||26.9356079924|-9.08365596244
C,098|-43.8878991271|41.3342402467||-39.6443423621|-2.48136508157|-5.31085356205||||26.0413231553
C,099||1.2571535787||||28.2310183793|39.1293195813|-6.84508082859||
C,100|13.2696741437|-45.6284049551|-26.3599901075|-48.4504816992|4.90929390904|9.18122847773|-41.6603118895|34.7799466983|-13.2589930801|
C,101||35.3563490539|7.28799213468|-38.819903781|48.1043146846|32.5381613053||||-26.5587901599
C,102|-33.1101367089|-10.2560574407|24.0140237514|27.2996847054|39.2805995066|3.67868714261|-46.1560563975|-26.1226091966|35.2704285708|
C,103|||-42.2978170289|||44.8027323151|6.83728178953|20.1234796466||25.0786431848
C,104||34.0792756792|-33.5092398377||32.1413828368|-23.9267400083|-12.8905794734|||-10.8347506276
C,105|19.6458882673|||-3.35230571721|39.001096554|29.5370294198||9.89580021473|-14.7567778823|-39.9249079202
C,106||||-18.6396638527|-15.3439880413|-14.2219239489||-27.9764589082|-35.1217788973|-5.75324232352
C,107|29.064883462|2.06983190663|||||-21.7185968439||-27.560138956|26.0589499971
C,108|4.12241219983|-46.3974122454||36.6839459234||-37.847825297||0.500886306937|29.7760377877|-25.6752284109
C,109|15.1850745821|15.8047258426||-27.3153921873||22.7980415979|-6.4201349467||-8.00265325023|
C,110|8.62930836907|-32.9556690328||-7.81158415453||-45.2617540917|27.4803307979|23.3648448972|35.0167697438|25.513825496
C,111||||39.9080718894|-14.5634303774|33.3049836269||-8.52478157591|-36.2349280607|45.3223718141
C,112||-34.1856391725|20.7505814941||44.5605436532|-37.828652344|14.4992892133|31.0553939136||
C,113|38.7015190935|||-32.5017854554|-2.03289957523||-28.9323240778|48.7482946639||17.3789302106
C,114|-49.8677134617|12.8539151258|8.4759454303|24.1111429465|40.204164392|13.7000885327|-7.80940497699||-2.94079611268|18.8403199512
C,115|49.863168757|-17.9256182197|-27.2558323792|37.1179067795||||6.1689962925|-39.1459683026|11.771670536
C,116|-44.2621081873||||||5.35135632914||49.7049616419|-39.170776955
C,117||44.0263698535|-17.2471363885|-38.5277431044|29.9670775548|-0.642732751918||-32.6654073237|-31.9622314971|10.9198348776
C,118|-1.91999288275|||23.0384663123|-48.7211333682|||-42.5140949606|7.90915386494|22.0452120602
C,119|-31.2816613349|18.1961004192|-9.99545799757|||38.1014658085|-42.919867392|-2.84411893425||
C,120||-42.8682385749|29.2359832085|40.2815802753|||-43.9906432629||-21.3308454406|48.4433597419
C,121|8.226403075|5.47139513643|3.71254545998|32.0845096163|-46.2183337407||||-29.2027874504|
C,122||36.06129494|||35.1892797797|-17.9565408257|-10.9952462816|-45.6338293249|-25.5769202431|
C,123|-17.8795537458|-44.1849420157|||47.2245384051||42.0751440607|-8.2421653389|-24.2371725277|
C,124|||||-12.8548846493|27.6546300788|45.2369010061|||
C,125|-36.3371065869|-14.1534909271|-20.6571254426|42.1676024798||19.8855128123|||-13.4887463034|
C,126|21.686074073|7.09204828228|29.8797458557|||-0.197174301551||35.4277128113|-28.4293466883|
C,127|34.3681710303|46.5818880466|40.4333548275|1.11465216802|2.74745757097|-44.2971781807||-43.3858855779||-16.6580424314
C,128|||-20.492889499|6.18565013921|||42.2081085838||4.63651772072|-3.56027738548
C,129|17.3118508905|44.4148529111||-31.2397612177|8.25446196401|20.5975782132|-41.8752919778||22.2419197599|
C,130|-11.1812526581||-4.52817528668|42.191512396|-40.4145794638|33.5468168282|42.2230245245|8.53152399988|38.1581252901|-16.2547408768
C,131||-19.1820243099|||-27.3759936928|||-7.34808769479|21.9182348792|
C,132|36.378233072||-9.66419523144|-1.59852216539|42.8738381252|-15.292660346|-42.1552324045|26.5724171147||30.0415332493
C,133||18.206946914|19.9625853682|1.2558867413|-27.0138996155|-13.6226602986|-7.83349194407|29.2495127272||
C,134|-35.2468731561|-29.5557213626|-21.0267419041|||-30.8170601585|||43.3160326864|-44.988641255
C,135|-46.2428446449|-39.7262057074||18.6007649559|1.02794986779|-34.6183591277||6.42507411977|31.8019312382|-7.76464797228
C,136|18.7006138938|||46.9962969399|-39.4382565186|-6.67203152824|12.9082102514|6.02809184508||
C,137|||-26.2300563256|47.0722440939|-36.8410138698|-23.3806682039||24.692129656|5.48723225419|10.1438858347
C,138|-35.7961692044||13.3283326234|41.0877115102||35.170802501|23.9637112406|11.8914260089|-6.49174493547|-22.8131038034
C,139|32.8659781309|-6.04462136573|9.69773145935|||-42.7105638637||3.74891672814||
C,140||18.7701285063||20.9937265965|-47.6231706823|21.1328078242|-42.4146901059|||
C,141|-9.24841021175|35.0687593963|-25.1584171756|14.7641192552||-7.08901422238||-15.0879321965||
C,142|||||0.419219387224||46.4946649595|-0.555159012224|35.3847395013|
C,143||6.66335899977||39.2838648056|-29.5204406773|15.293623769|-16.8704561663|-10.5492700343|21.1527375366|-7.74543316877
C,144|12.9695910281|-28.6063364753||37.755865198|-16.1330217588|9.88098410929|-24.2540871127||37.6923422673|
C,145||-0.991965441581|26.1426704644|38.1231698541|38.7824878501|-0.151291219903|36.4997727771|-14.1451343874|35.4976048406|27.9597880991
C,146|45.44945089||46.1171230324|-30.9715226399||20.750724249|21.1853743149|-2.97822916282|34.7526677687|21.4850795979
C,147||-8.95682231667|-31.1092471646|26.3602894973||34.3919981682|||7.94587294786|
C,148|||33.6390270598|||-43.6819026882|||14.7182469283|
C,149|29.3251660714|-35.2379665283|-28.4225921582||5.19179384372|16.7855033807||-29.6799908528||
C,150|-28.5808421663|25.0491407045|28.5527453799|43.4430154265|25.1862408695||14.0586193018|36.4952144417|-32.8211004168|-38.0324051714
C,151||-31.4274607302|45.4630439917|43.9739782855|40.8065705809|||42.6062151345|-42.8311147346|
C,152|-18.1958989924|-3.84412232325|39.3731156997|-7.43218965994|||-49.2865015267||-41.0983047949|11.791283401
C,153|42.8218918493||41.7595018796|38.4507883004|31.9725019236||-32.5675055608|||43.2254364748
C,154||-8.26462258263|-27.6739822813|7.35234157379|13.0739986099||-20.1813409493|-32.007204438||35.4958175905
C,155|43.1608494471|14.6381256787|-12.3786513058|14.0280003693|||-49.3072954819|43.6968624504||
C,156|42.5690625082|||31.3422402063|-21.1017035638|-36.9967012827||-45.4332777938|-45.4308269574|-44.8155686272
C,157|-10.5777928509|-40.3132288118||37.7234811368||-23.3716578511|15.6312423624|||27.5583212124
C,158|36.4223664136|||-47.2145616718||||-14.5393005945|43.9615577669|-10.9406957738
C,159||||-46.5423238143|-19.8223542871|43.2430189516|-47.3551874152||-38.7724303305|4.29927292047
C,160|-12.0247275097|11.4908943266|-44.2346508255||-36.4501822905||||37.4934250924|-15.3031415882
C,161|33.9125263432|29.1554091281|-0.380606711361|-2.17951745807|-37.6382311143|-27.432247278|10.6625747701|6.66502419559|28.7146806643|
C,162|-3.43598142918|||20.5031746634||-39.5453641824|-34.1131368898|||
C,163|||17.1803663326|33.1325250558|26.7567330222|13.5125460056|39.0213196426||-43.9527031481|-41.3098721517
C,164|25.0288598528|27.2934537393|-48.3152615275|||6.02126991618|-1.03927543696||-9.51834877739|
C,165|-8.61179511621||39.5065483208|1.13138776768|-33.4250876156|||||
C,166|23.7285453592||-23.3544602741|20.2252496613|-34.7826151038|-12.7838080087|42.5110172871|-23.9474795003||
C,167||-26.5977419963|32.2279203533|-0.783670253314|-31.0191147039|45.476094896|||15.2535307772|-16.4048852767
C,168||-46.0363897886|-14.823768027|16.7162327428|-31.6077443045|-41.1751462273|-45.0862506276|27.8271445535||-26.7808297944
C,169|33.0932647027|-34.8117556178|41.0750810171||8.03856341612||35.9556493661||22.118064357|
C,170||6.01700737912|14.7260387227|-12.7600205295||8.63821455079|-24.7792285564|||-27.0820881775
C,171|||-41.5998134593|2.18557618644||-13.1088123107|||20.0904847508|33.7451329505
C,172|-30.1404075448|-5.71876671893|5.84893422383||11.0463652961|23.3304169359|-17.5123800997|-29.5446337538||26.4439700726
C,173|0.718469700386|48.3338346127|-48.4679841261|-41.6197623494|25.5578824136||28.716004998|-14.3507561988|-26.0346387664|24.6331121932
C,174|14.5377279903|-28.971958605|25.4636439599|-41.7097359606|13.5053818766||22.1571102361|||4.99786053144
C,175|-42.7315974203|2.4525369284|1.56902497171||-45.1262980771|5.95362905768|10.8247697795|||-44.7293216179
C,176|||24.0064583867|7.99105161357|48.5048723178|27.1970673014|-14.0286681171||-47.8591163657|25.0464530573
C,177|-36.7843513651||11.3808822792||31.5872557079|19.5706176152|3.70539539274|||-16.5384439945
C,178|4.99139993165||48.5176734288|-43.6934406541|-41.9865244479||26.7650985001|12.9589821523||34.4248637965
C,179||24.030900752|28.8463208585|21.1297291602|-31.8414168794|11.1966092535|1.7127940463||-47.7646176003|-20.1845954649
C,180|||-47.8763208752|-1.92750330947|43.6184678016|37.2535588086|||-48.9075809409|
C,181||-8.41126702718|||20.2472966104|-34.7223096913|-48.7831141989|-18.0799074732|20.4951466508|44.0018199877
C,182|||-30.9830099467|-25.8852667249|-5.22141525966|-45.306893539|33.82899288|-5.0719722661|33.7878992551|
C,183|-11.1889015004||48.1043406877||||-28.6991432414||-40.6744975697|-34.113223717
C,184|-15.1969791468|||||34.79762476|0.331464023491|7.39100731116||33.7025892649
C,185||46.9121921231|32.757988058|-15.625938275||-40.3424381684|34.857961601||20.3161469152|9.17638685153
C,186||-19.7349149676|29.0211835924|-34.0000188402|38.4216007972|||-23.6254489668|1.59259715327|7.07911441383
C,187|||19.8926883496|-0.0897050474971||-36.2344341651||-43.8736469949|8.04827493806|-10.895207407
C,188||9.57117236382|||-29.4200344742|11.7334574906|||-2.47474800462|
C,189|21.4355121078||-42.6885374981|-11.3341748313|-41.1875434194|39.2739795741||12.9173815519|19.5185548913|
C,190||-8.22990677358|||-33.2120757397|-46.8762628895||-13.5354416647|21.134365323|37.2447396447
C,191|-2.11733127615|1.97081631056||46.98403408|-46.5280620883|45.0247871743||||-44.0073229276
C,192||48.6494867493||-41.4118015092|2.52484699582|21.2838628195||26.8797823612|6.78400839148|-6.20066329469
C,193|7.45995289304|26.3659461534||31.8260709879|-46.2064081714||-44.9871848353|-28.4546522001|31.8845185502|-47.9978727821
C,194|-44.7261972024||||-30.0402678768||2.37422309817||9.23365416861|35.7647234416
C,195||-26.7046535901||-4.24789015557|||-31.0630428918|34.6881680603|-30.5825482898|6.78358783721
C,196|-42.4523793535|||-12.7910344507|-17.9595061448|-1.22821407896|-42.5723799524|46.6353273003|7.24306285776|-9.4047178951
C,197|-20.0988673576|16.0275792435||-19.0837349862|-4.48911917658||48.7175495772|-10.9403068811||8.08273441455
C,198|-15.909876231|-28.4578601175|||||-14.5170071001|-48.7341630372|-19.5855526212|
C,199||-37.5510292914|4.30505328249||49.9924546354|-18.7004025708|23.6728974225|45.4192458849||-38.1033506249
C,200|0.420821074929|-49.7981844214||||1.45846809504|31.6980108941|-25.6451765645|-7.5687296509|
C,201|-46.5379110088|40.4986516674|||-33.8684385163||-43.0602076891|4.64864026104|0.369710479946|
C,202|8.0284584631|11.6920577391|17.6262094011|43.3855841288|||3.35073903723|9.50856052427||-20.2008734914
C,203||-27.7353928616||-32.2069472521||-49.0462831184|21.4133163791|14.7167594673||30.1765515801
C,204||39.8308152009||-19.1292064494|-7.31367106239|-42.51431628|-30.6251222343|20.6291292378|27.1331762581|
C,205|||-19.4636039949|12.2395191331|14.4647045779|15.1863393473|47.3239774205|12.8883807672||46.7001014269
C,206|7.09712774904|-13.4862699073|-10.1362318169|-38.1980697123||-19.1256313344|-38.3029276957|2.65613082754|30.2811782945|-45.8027589662
C,207|10.9495938416|-11.252008703||21.9860995679|-35.5657602001||-26.8960521893|-40.878386228|-44.690763491|
C,208|19.5391925135|3.27481546897|-43.2467116498|-38.0327060296|5.36594518245|35.2691470484|-44.3578602118|-31.588272417||31.4843685679
C,209|15.4270194441|-33.574585125|-35.0585843218|34.4030001833|-0.250042865243|||25.8138153433|30.7439445473|-23.5489924232
C,210|20.9998024408|-39.9920918735|43.5375920801|18.6978791222|35.1794387149||-40.8654591367|||-16.709752068
C,211|39.5573500355|||41.74580044|||33.3662858072|44.2658472724|48.9839342408|
C,212|36.4453645111|-17.0985020286||-32.3266402504|17.6047672376|32.9396449722|22.7885351363|-8.78714801555|21.8914902359|
C,213|49.9767339358||48.9414409982|-0.676078211822|7.05466272421|1.99514189819|34.0127666022|-5.51744447059||
C,214|6.66329643366|||15.0727979101|-15.9767031718|-8.24206942726|4.03943419366|2.19333055328||-25.3041151685
C,215|8.44610786053|-32.5274388415|16.1385256784|-32.6239452535|49.2871673248|-47.9501747266|26.4674162314|9.34294541475||
C,216||23.5996306986||-33.5873005221||38.6891176463||31.0400955855|-41.3891384282|-10.4006804343
C,217||||-22.2846455815||9.18734564513|45.0098893163|17.553856569||
C,218|||-32.2467563559|||-32.6871510026|7.97283601722|-24.4354466525|4.80457149894|49.8392403885
C,219|||30.2153325308|16.9519039086|||||37.5331152031|
C,220|-17.0125939071||-21.1061575299||28.3631037731|-5.38090000977||9.91071624223||-43.0714297158
C,221|||26.8787140686||30.2387055269||25.5610742858|-48.2724315562||-17.7226524943
C,222|-30.6908667277|-34.8345632134|15.9542982875|38.5833469774|12.6187274392|-47.9420246789|-19.9663545125|-44.5254990063|34.8431602105|
C,223|25.4613046982|-19.5602101897|39.2576945252|15.82955284|-33.2995941928|4.26569519568|||-38.4898873271|23.8197491906
C,224|-43.5194978223||||-26.4798620206||20.6423811649|-16.7797817877|-43.3383021772|5.90954256726
C,225|-32.9435196628|8.59966500246|-23.4977080114|-20.9071987825|-13.5915219806|-31.1205031125||21.0342475039||49.8040341775
C,226|7.09369742733|42.8293470609||22.076344128||26.980966665||-2.55835503343||47.0967444151
C,227|8.32680990901|-24.6283341915|-45.9996160755|-37.9977002486|||-32.3567032694|||
C,228|18.8624177937||0.449828309638||-14.5336164403||-10.6237773604|11.5045220574|42.858111093|
C,229|||30.8370604497|0.000880107472345|-36.9558252143|36.6543114688|||49.0817117788|
C,230||39.8311952288|-5.51724106726|-8.48830424595|23.1240352984||||22.2415726487|10.9107239013
C,231|42.6078226234|26.0986531242||||-45.4550225528||-18.2081134291|43.2079312213|
C,232|1.0506017687|2.05876404949|||39.9303488919|||8.4514167225|38.8284409998|
C,233|-13.8268500916||3.99873056082|17.8847605294||47.8933094684|-26.6635939064|||41.3553234219
C,234||-27.1488258172|19.9186473457|||||16.3135885952|47.2568678744|-12.7128966055
C,235|-40.8816583082||-26.0117059126||-44.1306051709||-42.6036930357||33.2213376873|24.0543765062
C,236|-45.9994416579|27.0294445391||-5.37710508973|||47.6125373002|-36.8383330394||43.5204624674
C,237||0.253385051344|-22.2021617099|||||26.2968147074|45.4347796179|-43.3576177184
C,238|7.54369904304||19.7534320718||29.8397156463||22.3615711459||-20.3762202941|19.0840386125
C,239||40.0939115125|-10.8741046905|-21.1029379767|11.6308283694|28.9916089287|33.0089064179|-17.2832418274|-20.9080948171|
C,240|-24.3582983372|||-46.3650799963||9.97418116605||47.8922449324|-44.955275587|20.6061104307
C,241||-5.43109892597|-8.30861051208|49.1472240563|48.4095042911|-14.1536813502||-28.1468240889||-31.6870226658
C,242|-25.893030565||-29.4499348278|44.4098753624||-13.9059981375|-3.97655082577||24.3074076236|
C,243|35.1172813897|-39.9653439116|-31.2162737856|-33.6802965797|-42.9557535975|-8.89439225423|-5.10299244944|-35.2524161647|-16.9353761438|
C,244|||3.43195416698||17.0438639616|-0.487105276072|-34.2570312126||42.1057120154|
C,245|13.4770976276|-34.4167435682|20.5168569427|1.8184644628|48.7120789171|-6.28559642586|-33.8346954009|37.1149163714|-39.1155936054|
C,246|-1.76473714774|-8.69217023664|-6.51756001437||||-3.83643368421|35.2494137475|-21.5366120553|38.968553624
C,247|35.156522512|-30.9954035851|||-19.8913421832|48.2729290892||-14.4407368727|-21.0542171037|
C,248|-49.3513985144|||18.3980763748|-27.6437406401|-8.7781244356||-18.1687040901||30.3935913527
C,249||||45.539847646|47.6543414319||-35.2612087754|9.12817899802|-40.7375810468|
C,250|43.795685589|13.8144261958||-1.30717215032|20.4449042059|16.3505239121|43.1097214106|-7.35496103383|20.6913894543|
C,251||13.1766228941|-48.7457973518||21.3213078093|-11.5320719125|12.6653957602||-33.3460079562|
C,252|16.8309283902|-47.4878501363|-45.8873406601|27.4901678666|-49.9382615748|7.92431544666|-47.3766272564|-2.43336865025||24.5122890572
C,253|-3.98486146624||-14.4802864019||-0.121865115951|||29.568484689|5.73012387232|
C,254|-32.7864301668|-14.9434698013|-27.7046286825|43.4401318077|||17.6030567995|-48.4284244584|28.542121779|46.5026575456
C,255||-11.8709740718|12.1418763725|-6.6104457444|10.3070591184|-17.8712322714|11.6936107138|||-18.7639251071
C,256||6.46509811172|-28.1674907987||-4.58325700605|-20.8919671797||-42.5174024635|-34.3189010932|49.9961885368
C,257||-5.08971730074|20.2973803384|-30.1192047198|8.40236975506|||48.2961009941|-34.7440939662|-47.9935682419
C,258|-37.4711649123|28.6251765303|-29.1743411002|3.71833501212|10.8650180639|1.11316919722|47.3903748027|25.9356222715||21.1127952342
C,259|18.0382064743||3.58737758059|30.0147250233|||-20.2066898321|-6.56284705726|-44.3442699773|5.46565613834
C,260||-6.84715014019|-15.1793775453||-35.0441500863|-11.8834932669|-6.26843068057|-16.1620023778||
C,261|-38.5099857342||-27.8331296049|-42.6045084911|31.1605148839|||-33.1449103731|23.3179642432|32.0308107564
