C,019||-49.6049784153|-27.202854228||-5.16812740547|49.5814488625|-28.8828491838|3.17270292674||10.8223779123
C,020|||||||20.885167991|-30.3963407684||
C,021|10.2102237263||-13.915453305|27.0873865063|3.6744214067|28.170727386|16.9047341057|-30.6272288146||
C,022|48.1979332826|15.3873127076||43.0542786603|21.5088390486||||-34.2539960618|
C,023|0.199388229671|-32.4618233299||30.6101063463||27.1184085346||-18.5460894412||-46.8108661082
C,024||||-24.4408394004|-13.4481271646|||-30.7576161687|-33.7070001744|
C,025|-3.69064523848||3.59613098015|47.5271923524||16.4471506152|||22.5541682507|-42.0042921059
C,026|-33.0392809484||-21.3453756773|-6.10749450125|25.594862915||6.66944760083|8.79224807908||
C,027|-12.5079624302|-29.7869245088||-4.57106166477|26.0246226809|24.4759351991||-37.4751595903|-21.5834294879|44.0432283269
C,028||3.6610173557|-8.51274090547|44.4729038853|-11.6056421726|36.4265539913|-23.8266658415||-40.7844051071|37.2354185238
C,029|-18.0476483209|-45.791968785|4.13105597044|11.8206674389|-42.0200433532|-40.4709378637|23.2712015629||43.2789020554|
C,030||-41.9046503261|29.7180344669|31.2240057981|||26.9448991642||19.0599262409|12.2057796328
C,031||-2.34862134614|-6.24471054324||-13.5100455792|-2.08224567191|20.6393975778|34.8463977334|-43.3887195857|
C,032||-13.7748874679|44.446373414||4.60202112174|-3.74091087358|-20.7695420982|24.5552034304||26.5689225403
C,033|29.5092531301|-24.5579464376|-0.0147008757746|-47.0924504516|-25.137652372|-15.8918270502|||-31.0087888114|-47.3322010607
C,034|-13.7564208519|-1.96803179808|41.1518543343|-43.6758093557|-29.0328778666|-16.7975794303|-18.7871995667|||
C,035|42.6746366369|||-2.47766262482|-36.6447025855|23.224455758|||-44.1617175566|32.8290438719
C,036|6.32308677513|-34.1969234897||14.591764745|13.2211081455|-31.1504258678||||37.8092347252
C,037||-14.901722473|10.888683955|41.5096505588|17.7234095723||-16.6331964167|-48.7967652822||
C,038||13.779880619|||22.3624627331||31.3763283179||-25.8252156255|
C,039|12.5871703056|-46.6017598851|18.900360795||39.9836252999||-38.9789188012||-35.9031574598|
C,040|||-22.3901286991|40.3236578936|29.7840803264||23.4234314164|28.7824963814|-9.25146083863|24.9152476826
C,041|||-8.86692923863|-9.07195348367|14.4283296434||48.3349189538|36.4104317677|-14.1855848939|18.1778333457
C,042|-43.1189461587|48.5103483478||-2.16333171666|-17.2261027827|-29.5964075911|||-33.7457733396|40.3590134161
C,043||43.3088545829|43.2349799911|||||-4.59105809431||-3.96866159153
C,044|11.9696613241|||13.1919095928|43.6587955146||||-26.2673989064|-9.65749299396
C,045||||-18.027206914|6.3846049437|38.7472533782|21.9035599386|38.8358040637||9.79262348501
C,046|41.2668447865||1.57943133465||45.6824202065|36.1130402961|-4.87606289512||-36.0547879719|-13.0340407169
C,047||||||7.74744593472|41.6460845443|-47.9419757164||
C,048|||-48.9606223265|-28.5897603699||-20.1590998546|1.18565328856|15.9982527623||-8.95499520614
C,049|-40.7957570245||35.6634969825|15.5776854365|-33.8940156021|36.9747494343|7.99798342463|0.443817393697|-35.3296329506|
C,050||-32.2483779075|-9.10235440307|||-38.8329435466||-2.31923823665||33.204950013
C,051|||4.50749211681|-9.03921140347|||12.2565151705||-41.6298869969|2.41499437249
C,052|26.477670602|20.8035377972||-22.2568264341||22.7677488285||2.30939730895|18.9019738562|-47.5820391105
C,053|49.5506060754|||||-2.47205509927|||49.4849172406|-5.65415994918
C,054||||3.34126030869|19.1543832927|0.295823326609|-31.8773615108|0.712298546309|-37.0253321125|37.9294370383
C,055|37.3415426826|-38.4971126861|-28.9060550769|-46.772371451||46.0062987738||42.9799136745||13.0694361804
C,056|-2.26346027839|9.56652970388|48.949920165|-21.3891084193||||-33.0139515036|-25.7991979076|
C,057|-24.0455794917|||35.2180919389||38.8714178851|-30.1424471028|49.1521898634|27.8814393813|
C,058|-8.64210957265|31.7321301834|-18.98175104||-42.5614851725||5.22453163297||-21.5996092478|
C,059|30.2929881195|-30.7988406252|40.3625036987|-47.8494228305|-4.46901395967|20.9637186972||15.678264495|5.87749196414|17.200402816
C,060|40.1066829207||-36.7773013142||30.0783599155||37.7256484792|-41.623785775|34.8611777725|28.685046651
C,061||-20.6544397529|||-29.1138966226|31.6647943437|22.5424058431|-21.0346439593|37.9562331305|
C,062|-10.0526330862|15.3625192099|35.6112768313|19.1196189365|||16.5975660953|-29.0773566145||-20.2534215395
C,063|1.79532721453|-7.17629574686|-4.2627767693|-14.4382680744|-7.72490780373|31.1073756698||-5.95899852333|26.621276169|28.4075854366
C,064||29.7161895802||11.8215464257|9.38888218988|-23.3150213819||||
C,065|-12.4449377134|-30.5118633653|-13.5142153453||-42.9726470284|27.9821138171||-11.1949936845|45.1647755139|-27.5551942408
C,066|10.4808464248|-26.4631684037|-19.9360780092|-27.0232845733|-36.5309583465||-0.706665719594|31.370000225|17.3281523457|37.5156428867
C,067|-18.5419785871|40.2914256692|22.9711470589||-2.5758991917|20.9506750485|-16.2286009378||49.0154300938|-3.37239342339
C,068|47.4960196869|-49.9291057475||-7.19608380373||-16.0096815889|||13.1449012747|35.0987918755
C,069|39.0977271257|25.4473278202|13.0507442708|-4.27869065117|36.8220890912|1.07035405689||||
C,070|44.9464687269|0.56630369905|||-46.6044079795|||||-20.059600582
C,071|17.406195974|||44.4563407271|-46.2317783019|23.0779650266|38.5780307912||-45.5882440897|
C,072|37.4070075066|-11.316602026|-32.6234333579|-27.4615759325||||26.0349276043||-5.77567266708
C,073||-12.8347533546|-2.20848162725|||||-45.3894699103||17.2427764801
C,074|||5.76896556137||46.2556245302|-42.5376266976|5.11639134993||-26.5084252422|-42.0254877295
C,075|-28.2367216047|46.5477876157|-24.4691530135|||19.5007089869|7.1531107117|6.67478614949|41.9905451492|-11.8221824146
C,076||-22.1713347272|-39.4433190826||-20.3852602631||||-14.9833042505|-22.3636902842
C,077|-35.5317676502|31.5384260938||10.8981506533|22.0158124066|-6.50264127501|-2.91356717812||-9.58527448872|-24.7549016011
C,078|||||0.246838306707||-10.7528071628|-14.9237665474|32.3325033468|34.7795679119
C,079||-38.9328552738||-45.7023792451|45.3746453867|-32.1906951716||-11.4814952367|42.4292359277|45.7976745199
C,080|36.0300511034|-23.3969082802|25.7419723865||48.3584809525|-23.6063425236|||10.3980301954|
C,081|5.09990727548||39.6858023874||||-27.7234154108|-32.2583167111||
C,082|-4.79578252992||3.42035332399|1.23225976722|9.6709439458||-17.735234173||-43.2698599137|
C,083|1.44387215437||-48.7520617097||-18.2973670025||-13.7461522621|46.3544417573||-38.5223363884
C,084|-6.98953129057|-12.5025244478||39.4038560634|-9.11800469613|0.292829561175||26.9250755806|1.77783872142|43.8004446019
C,085|5.35107680361||||10.3259196609|40.8784279802|||38.2636924781|
C,086|23.5499602186|||23.4465321693|||-28.3689744757|-48.2653844762|-31.7391751771|29.8671733698
C,087|20.7476305216|-31.8026778535|20.7993128995|6.72390239813|||34.881230335|-11.8996350869||49.8610592085
C,088||-11.78957946|||18.2082076729|-27.7655457425|-24.8509794675||-13.7091498483|
C,089||43.8115047696|13.6756925725|5.57373942571||24.479893577|25.8914565664|||17.4919939546
C,090||15.0239826607||28.1782618822|-46.9886253112|||-34.4366712974|-37.8434482978|44.9856128774
C,091|-5.23835997722|||||-15.2514587527|||20.9640215203|32.2325803452
C,092||-31.5783953702|41.2509271492|-18.2239432402|||-42.4176407855|38.2546548269||33.1670545791
C,093|21.4631499141||-47.9058109513|||6.3871964499||-7.44679639248||
C,094|11.9493144924|-45.9191245706|16.1126880079||-5.88194151723||-24.1123860822|-5.40803617215|26.6646181845|9.80900011203
C,095|24.5876470159|-15.546947228|-30.6970325441|10.9504720941||29.8898306689|-13.4432100958|-26.663173693||-22.6242842197
C,096|-40.3478847098|-30.6441127093|46.3452817959||6.96110929879|19.5119621719|27.2707312809|-9.86846166024|29.2796113579|
C,097||-17.6811926279||-22.7660249799|-44.2820584088|-28.6819393758|-39.433040653||47.7431680757|-9.9492093077
C,098|-13.1995881355||||6.82797221138|||||
C,099||17.6187330975|||-29.1123260406|4.94014631102|-9.00811304392|||31.1738021741
C,100|4.88341905603|14.5259085101||26.8553624011|28.7583056937|35.5208807461|45.9899334533|44.5179156268|7.88373500565|
C,101|-8.3397383799|-13.0765105749|-33.4494662572|2.74059068875|22.4210674668|16.7776283541||||
C,102|7.05166709651|-6.65256014276|47.5659964553|-15.9105584954|19.7199510241|-18.1902124358|-18.248669082|||-40.4707202044
C,103|||9.31405516305|-32.2651806881||28.9550780516||||-39.706989683
C,104||41.5655585662||37.5740837339|-26.2415881856|-4.64353880845|-2.15369955451|||48.6221564895
C,105||||-41.2857346997|15.1036573||39.1984422406|22.175517314|31.1379204158|28.7151603821
C,106|-29.9006914305|-6.35455609779||-48.0505258188||||-35.6538878924|24.6419847304|-41.9307672407
C,107|-0.528826908174|14.5122858844|-26.7915512772|||37.3464984117||||42.2086040663
C,108||-39.678937923|30.5700053527|28.4269005573||13.4367299776||46.4568637967|29.0582951118|15.6571899682
C,109|-23.7761737183|48.994829309|||||-27.5215610922|-30.545395938|14.1565027471|
C,110|-39.529053859|3.39232525688||-31.4444545963|-17.3321035716|-39.6328464258|-21.6740712573|40.9930344091|-13.8588408058|8.99611861982
C,111||||-29.990610054|-47.3381597021|2.23875692836||26.9000918189|-9.61021927299|-8.28887369721
C,112||-30.0747073389|43.8892652823|-17.7074990699|-17.3245364222|33.8742487096|13.1385572747|-34.0556849882|-32.1297543859|
C,113|-27.9156531742||||-30.5827243859|-15.6676489572|-26.9298213123|4.78930232498||-44.6262056855
C,114|33.2430944491|10.8229951138|-2.54206353971||14.4546469773|-9.99812543361|44.2248447976|||-7.62756450973
C,115|38.9748817125||7.21966380612|10.8863144||38.8952050981||-38.3988567952|-43.3207422109|42.8909583522
C,116|-9.88525877385|-31.6561712364|-28.3535926473|33.3647811399|21.8616117084||10.2966967962|||
C,117|-17.4116242084|44.425371121|||-44.0781157739|-38.159846818||42.2048405746||13.0737336141
C,118|32.2395716818||15.2992794844|-17.1495559737|-17.9417640983||25.4253641309|48.598565144|-32.0110770677|32.771504956
C,119|15.9238063965|-40.9640068468|-34.6031643852|||-36.1451050376|37.0820026731|-3.73424887534|-2.57574337388|
C,120||-6.2484592298|-10.5218494613|-10.6880042042|25.7559902326||||-15.5859673151|-33.2106270998
C,121|3.89819970769|-16.0274686449|1.96769384983|-4.34588165132|0.822555919329||-42.2245631787|15.3943000756|-7.73565044368|-34.4760860641
C,122|-9.53689407428|-39.9601893178|20.9757833325|20.4349446267|-24.3204831123|16.6306438555|39.4879604418|44.3740915318|1.85115340086|
C,123||-9.62912633328|||||40.9580873469|41.3168530441|-27.5233915063|
C,124|3.57050886662||-21.8223233716|-19.7857213882|4.43382465135|-29.9348762494|27.3106279408|32.0986746104||
C,125|-22.4957681854|-14.8537668377||-25.5434812331||-5.06014470422|29.5261215216|14.7361599725|-49.8960676322|
C,126|35.710894671|-3.61100508761||||28.1645461836||-9.22408489067|49.7003999217|
C,127|-27.3761977543|48.2593339284|17.3848685814|-9.08267920422|-18.3244681462|47.6637933626|||13.8131176195|
C,128|||23.6529499184|-22.0725926888|-3.14049975762|12.8747650099||-4.55872161005||8.36300406222
C,129|-47.0921573531|-14.7617174137||38.0910834319|-12.8243277916|30.6480650637|1.82260184528||21.5064353724|-16.5924384809
C,130|13.2897026542|26.7945471694|15.097286351|-33.7562608558|||-20.6860463028|16.0365357354|12.8547889227|-42.6228586361
C,131|-38.7018709109|-14.8733033142|-16.4969471904||6.48557969613|||||
C,132|-30.1331585827|49.0748989219|18.1853292671|-16.0214634776|18.2382689184|-27.7806246213|-4.4650165868|11.3872487867||-27.4360853737
C,133|||-20.7633715683|-23.2326253072|36.6058039697|-18.9074703544|-35.5321284421||-2.51846843541|13.4467309905
C,134|-35.2554658137|8.81123446198|12.0490668983|1.97771299805|-4.29756968402||||20.6886753532|-37.2955057939
C,135||14.8407003961|8.48161029057||-29.1098750163|43.4225595794||-8.24996129605|-26.6972139031|-48.6184998273
C,136|-43.007772803|0.821601311607||47.0587364137|40.0861814809||-41.2916796165|35.7381268239|-17.7770527453|
C,137||16.292805685|46.7967219855|3.54309427671||47.1046880715||-37.6349159038|-49.2588839065|16.6040721702
C,138|1.79346602215||-4.60484219691|-8.9180684939||45.634257037|-14.7815635392|46.5789500694|-30.1051709102|37.1423297308
C,139|-8.36011847912|-7.62181998601|7.3020096105|31.2714386408||36.8854368248|-2.94242550504|9.50770870622|12.910876475|11.0030431665
C,140|-36.4400118768|-21.5743924304|29.5463193038||-4.29582649912|||-37.5836434183||
C,141|6.40578499939|16.8636205878|-12.7984555967|27.3436253289|-25.5555682649|25.8255109654|30.2904204917|-1.54384242774||
C,142||-30.442947684|1.99777309643||-26.1235101108||37.4397875119|-14.3493213249|6.51000496847|-13.7373706749
C,143||-36.336125971||-3.20956866329|-4.89923475078|-24.1006346759|24.4762964765|32.1967612129||
C,144|-48.0543588073|-39.2579545037||-29.4570705779|37.8722475232||-0.955247393513||-21.5778265437|
C,145|19.1232653556|39.7311750321|-0.0455888500427|1.73773216087|-24.2847017751|12.1155167176|-5.01100453576|13.2281681097|37.4515735894|19.2057873478
C,146|-31.0387943878||-17.1285282944|17.1394591877|-13.5846988207|-33.5867697821|-39.8122601008|-35.5778862102|45.2522761222|-12.8742079257
C,147|-22.4436656416|26.2609672282|25.6144212757|-1.67366096211||-33.0294722731||11.9479635293|-24.2328887356|
C,148|11.6219473902|||-20.3848258271|||||43.7392857271|3.28170774997
C,149|34.5055745079|31.2312517802|11.3206993952||-46.1627373784|||3.75054369674||-49.7259354805
C,150||3.25013417145|10.3106994247|-25.8360937763|||25.8581013295||-29.1057495353|-17.624913829
C,151||-41.4870815286||-27.7092161912|-9.71053859098|-49.1174758127||-27.9900943239|-11.2891814342|-36.5868014641
C,152|-20.8302726843||||2.64752748541|6.94172354953|33.199187652||-14.4370016397|23.0914052779
C,153|-14.541104735||38.9016900394|-4.07051136011|19.9661980878||39.7169372922|-24.7403084877||42.3356716783
C,154|19.8341449124|18.7889014385|-14.5609328446|29.5499703726|29.8632335386||44.6054702175|-14.8663161438|-8.677559705|13.5468030885
C,155|3.49918347806||-3.94071257765||-28.4116036862||5.93904847207|6.4152056997|32.7728494146|
C,156|24.7550997247||35.2661535387|-3.11093407695||-27.7152312733||-16.0197312365||44.0400480617
C,157||-13.2973663763|-37.0693248911|-1.65745545199|-41.0574072178|24.4504277592|16.0745728862|-19.279686997||28.4236155012
C,158|23.7384828836||-26.5054172137|-7.90621443153|-44.6299057901|-38.6699194072|||-10.7344307217|8.33913687789
C,159|22.5634940888|34.5491073988||-40.4179653167|40.5614574831|20.3443092855||-48.7298116285|21.0024697527|39.3776169547
C,160|30.5231517962|-38.2943865122|16.5048065969|||-8.21399711991|||-15.7073814863|1.31382761761
C,161|43.5743403623|5.46463198136|-8.91369623142||-46.594058736|-26.2591127071|15.0948607089|-22.7368252428|45.9613625048|
C,162|48.0383889341||-19.7078250807|19.6489701832|-27.9577656663|23.3439374855|23.5606958087||48.410444679|
C,163|2.13575147318||-48.282159893||13.9901145315||41.84241915|||33.7496483303
C,164|11.8590345592||-36.8745941801|||||-27.7965256702|18.6703306385|36.6961878725
C,165|||-7.25249300209||1.37849512858|-28.763457741|4.27207137312|38.3197772681|-14.1496840614|25.7566084124
C,166|||-19.602528448|-19.1040966551|25.5559561023|33.7772992387|-20.5269689806|-31.3505951557|32.9690866267|
C,167||-9.50528998644|42.6691816822|-19.8954549282||42.8788046351||-32.9187031473||-24.2946005002
C,168|-40.6609259394|7.86161976608|-43.5815917508|-23.8893818774|12.3335681895|9.46227751014|17.9454073185|40.3306053642|-8.21593940067|
C,169|16.6036596141|43.0647881977|-22.8554054883|8.55375957665|-23.4430405422|-38.2053530255|-33.9860490553||31.9557736862|32.5791803336
C,170||19.1249115514|-17.0184105311|42.5151684704|||-12.8940786869||-36.3724573697|-25.3944540018
C,171|||41.4623758491|||41.491422931|||-28.0438655549|
C,172|29.1737676229|-39.3446385468|6.60525315956||-39.4221115309|13.0338164037|19.385666878|44.7542958921||
C,173|-30.8754337789|-40.3546534142|10.961686243||-21.3677926331|11.2650447996|-48.306562907||-38.0975436104|43.9456632591
C,174||37.6648014374|48.9070998834|-49.2083353968|35.4896866349||17.5729204266|-41.9127132067|-9.68214901163|38.4690340785
C,175|-11.2291875714||-39.6192088214|||-4.53844123407|-47.0699886214||-14.5345287865|
C,176||-27.5319285878|31.7194075702|19.4626180563|9.19542993751|33.7929264181|||-22.616682955|
C,177|-26.2283117301|49.0678205857|33.4998113935|-11.3478944421|19.2022138963|6.30139518498|-33.2726715178|-13.1669765075||-1.13691834359
C,178|-41.9174467387|-15.9728959682||-33.6604721235|-2.54140549339||8.54729382755|2.57934006452||-40.6537043377
C,179|||-17.5898162445|-18.6789524326|10.3877253875|-19.6567603588|33.3182369086|-31.9038024857|35.4566470372|-28.8633764411
C,180|-39.8053901454|-14.5438260121|||47.6597816679|3.27064678171|||39.1211254465|
C,181||28.6711553399||||-8.06433856239|13.379453687|-30.6643039341||-48.3014979515
C,182||||35.9542028146||-40.2858550928|22.6483731611|-6.6187230605|44.4139627558|
C,183|-8.31058621214||-14.2534497451||34.1503523293|||36.2100387072|40.0010565783|-4.31828139497
C,184||5.31346575279||-48.8895663957||42.8887018321|-42.6647898065|||46.7435865985
C,185||-10.4128163452|26.9568711549|47.9888815483||-24.8762711355|-26.6355411553||-6.86961215725|-10.0477201084
C,186||-29.7915071474|-13.3000304714|||30.9415282||34.4285624732|-22.0309007349|10.6242165804
C,187|20.3938159619||-13.9818429036|-6.88831844877|32.0577916177|-11.6063190216||-23.899366368|-48.2737217199|-40.6808195978
C,188|-6.57009131304|30.0109115074|||11.3273227948|-23.622633969|||38.8643496164|
C,189|37.2356092132||33.6929890108|-15.6995772212|-19.1678681171|13.6463210292||-46.7911753713|-46.9712285562|14.7276952774
C,190|||||-45.611097915|34.9088909319|-41.1514274424|-39.5821848114||44.692177689
C,191|10.2479571842|-17.1564974365|||6.93171196295|39.8576477111||||-17.6811312221
C,192|-33.0508807077|31.40974482||3.2840328197||44.059329325||5.51528499673|47.9638191435|-21.4282493973
C,193|3.82754111586|21.4465584223|-33.9151892083||-47.2604428792|||-19.8603153793|-13.5228806183|28.4452737133
C,194||||21.7174370214|11.1152651179|-46.7723927704|18.9855719485|-1.87727231795|-15.5388189618|-3.15362757907
C,195||31.6205071002|11.892203891|-20.1781397038|-19.5510998308||-9.37252476636||24.0820393528|-26.2010950655
C,196||21.8079110329|||39.0949179133|||-28.4350151683|39.9327154899|35.2012784937
C,197|-37.0998560195|35.5109826729|46.6733705079|11.8261464711|19.8842960228|-21.0685219329|-3.12575674421||-44.1177316945|9.11376634882
C,198||26.0862048504|-25.775429081|5.96697413347|37.2493270722||22.0282368341|||
C,199|-1.07846061698|-41.1775427558|29.0767379495||||22.3092277345|-29.985218502||-19.1664317862
C,200||43.5785884714||-16.7648150368|46.9556677618|30.5691820694|-18.2502502475|-48.6088091754||5.82425496339
C,201|||||||17.1744999195|26.4296480468||
C,202|-44.5624877985|-13.076651704|-16.5890520076|-46.2409955197||36.9909516597|32.0699157625|-11.8733440265|-23.0196075441|-6.91788027497
C,203|49.0930849693|-6.30064813991||21.2212356126||48.9604870854||-42.2679492483|31.7236203017|7.70925325056
C,204|-22.3164737487|-24.2536397552|||25.4110157946|-15.1161782543|-47.6854790136||-41.2975513271|11.8924928288
C,205|-30.4594595931|||-48.6152959196|3.80897649652|-7.55339943022|35.0433798829|1.79966806585||-45.2601891668
C,206|-44.26526348|-22.8024509322|-31.3581408352|||-19.4718706075|41.1686374178|35.543312758|-30.6393633715|
C,207||-19.2447129528|||27.6398314833||-17.8466658748|-22.8633784018|-18.1663167907|
C,208|||-8.79373620886|38.0136032771|-26.7978232445||-36.6893561492|13.8098696093||-39.4743929743
C,209|-23.2675276027|6.65293089582|3.781510908|30.6982913427||||-24.1460683073|44.2507957058|-22.2563049185
C,210|-12.8591183466||6.26588287828|10.3740152417|46.1827070596||-2.91951148665|-9.09606867028||-40.3044880372
C,211||24.4145318356||-8.42033528302|-27.0332986838||-38.4462703716|-13.2426715452|40.8862765993|
C,212|34.1025468039|-43.0758667783|19.0504964768|30.8832197118|-18.8315409794|34.3619290615|-0.923066342747|7.04720861919||
C,213|34.5758320227||-42.2776889716|-12.8849930877|32.1521331066|48.4031583733|-16.5729635475|32.6453772986|-24.2759680358|
C,214||||1.39064260817||34.1589042195|||-20.9330348786|
C,215|8.16174238626|||40.2695354281||40.1409053011|1.42400567663|-33.1392178044||2.96875818305
C,216|-30.6064308902|-35.1083063403|7.71392611229|-47.5478215346||-2.94640282904|25.2583193462|42.7411836833|-42.5032459321|-29.5151807781
C,217|-47.1512459912|-7.50021800754|||3.18151949705|-1.08448782743|16.0880121638|||-46.3348646056
C,218|4.95105529902|-46.6273372657|47.9917766885|-12.333921654|0.794913035437|2.08344886494|11.4549561368|19.336923117|-44.7582256485|44.2268077703
C,219||-37.7647566789|-8.22981247529|36.5023039335||24.89470083||-28.8021932149|18.2567970968|
C,220|43.5737198636|-17.5227036706|25.7750699783||16.5036804821|25.2340947466||-0.164577215118||10.9123668329
C,221|||-29.3178283826||-7.60450745776|-17.2299454435|47.1100542079|3.31072382237||47.6186016906
C,222|-14.0211930962|33.4904122493||-10.5636908814|33.6740621885|14.2230203178|-0.897582788423|||
C,223||27.0391296372|||-13.1811675993|-9.66766584027||-6.21126310842|-6.06935508132|
C,224|-6.12859368512|30.1764353198|2.17060183235||||-22.9595727118|-12.0597080373|-43.2799281499|
C,225|-2.07797503855||-1.83189745948|33.1653103067|41.7658822706|35.9198419829||34.6022198272||32.6081370051
C,226|30.5758920715|-35.0197153067||-26.2320111719||-37.664612892|33.7350792251||25.658337543|-46.6754387864
C,227||42.2133407495|-26.4659968527|||-2.28349376121|39.446828825|29.165087322||
C,228|-34.9424314312||-11.7099447205|-9.90642589432|14.9539050052|14.8787053161|7.54405038045||1.36581999719|-34.5332887275
C,229|-24.0328962788||23.7908085459|-29.1026997463|23.6774182113||||-41.5453521664|-44.3387084943
C,230|-40.3265253059|-47.8367409654|-9.96027411675||6.77135128885||||49.6902157489|-31.8038166388
C,231|-5.04976818406|35.8174837923|||32.1778198264|-0.509508703879||27.4647090757|-33.7033444363|
C,232|-36.2698755067|-0.483891786649||39.1306719599|-45.7677153927|9.92921691243|44.2211216644|42.496548308||
C,233|-36.6336920336||-1.70272873153|||29.3853769615||-18.1651254095||4.00782681997
C,234|-36.7075136824||4.53368113511||||-9.24292451195|-22.4908693847||39.6861260763
C,235|12.2061966266||35.6446503722|30.1027302086|-1.1742914543||0.00735503814712|||-0.0712816497145
C,236|27.0544099319|13.3763253738||||20.5909646618|-30.5950267203||-22.7075650419|-42.261403539
C,237|33.9059901574|-48.7158742815|-32.6029025854||-21.2396306655|-7.46351021545|||-4.30250726302|-43.5497103916
C,238|-8.969842494||-5.81489142857||-25.5978057883||-32.4996783392||-11.0420639047|6.48758695883
C,239|||39.0268081163|-17.7809199599||-37.9926310711|-5.32182103591||43.0525522313|
C,240|-45.1139199288|||-39.5820496351||||41.3340120139|-49.2549375312|-31.2787419765
C,241||40.2447144601|-41.6361692155|-26.0713132036|16.2326956818|42.0311620006||2.90044442085|45.3668608102|
C,242|||25.948127892|||21.8002418129|||41.830955887|38.9833059071
C,243|-39.5847164478|-16.9969612864|15.0808005904|3.61650875779|-44.1266444398|4.48745957971|-43.1005040824||14.9535628359|
C,244|41.9650136632||-3.07820235678||13.6725559762|-18.9472689948|19.6439565255||-13.5320090474|-25.0544846557
C,245|-26.3768138844|-46.5807079899|12.945672788|-7.55483529674||-12.4933149758|-33.3551126957|-46.5808375607|-27.2251291771|
C,246|-0.0681096844671|24.0115148533|41.2930937488|||||35.1714497142|0.955106914326|-49.1394772357
C,247||-32.7336610879|||27.7902891762|||-0.601298209143||-36.9701157799
C,248||||-24.9456069917|2.44037961024|-23.8354762068|48.56470464|8.1737183074||35.7550874808
C,249||-6.80338787756|17.6986808745|-22.1025044945|-5.76746292526|-24.0201761451|-25.3887583904|15.270550391|11.9207439012|-32.0289154425
C,250|-42.0920538157|||-35.246639313|-27.9353458163|-29.6169580427|14.8420802749|-30.2742338453|32.4987196978|
C,251||-28.6847960484|-38.244184594||43.77638453|-34.2998280583|3.99347992002||-28.708357483|
C,252|-22.9453368523|-36.4886563302|-25.1296631003|-47.4649349643|-26.6013692765|-19.1731435929|-29.7418133705|-19.8797723251|-13.7581118747|16.1265661547
C,253|-28.4807916968||||-23.459657723|-23.1708418491||10.5874782591|27.2923618265|
C,254|-8.5117839753|||||||35.0316918361||-40.3423799266
C,255|||-10.8793437943|-22.3585308757||-10.1308768494|-6.63896749879|||28.0682210645
C,256||-38.9086384063|-26.3055142622||-36.2088535037||||3.6633051756|
C,257|-2.49195394287||-10.063041403||26.5450026596|-11.2284793685||-9.60345538362||-24.1866914557
C,258|-25.7215258536|-20.4280203072||34.5624346465|-19.5563213696|-32.4260998767||7.38547744517||-42.4173084157
C,259|-13.3682266119|||27.7366073913|14.9534053591||36.8606541026|-14.5689472799|-14.8034522005|-15.52887827
C,260||18.8819808759|37.7043406939|22.7292425448|30.9430418316|-21.5311672984|21.4236637045|-33.8341124921||-7.59205126927
C,261|8.83311796691||-40.1298297503|15.6929881865||||-28.7024684397|22.5240618764|-16.164825832
C,262||37.183148104|7.35181045355|27.3874832821|35.9024787816|-4.11082270104||-39.0104045343|2.76169229767|3.62595691104
C,263||-33.2083069762||||4.58939948342|-12.5470718581|11.0440010847|-16.4857227576|11.3951957453
